STATION,DATE,REPORT_TYPE,SOURCE,AWND,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupElevationUnit,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,CDSD,CLDD,DSNW,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,HDSD,HTDD,HeavyFog,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,REM,REPORT_TYPE,SOURCE,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,Sunrise,Sunset,TStorms,WindEquipmentChangeDate
99999923272,2014-09-07T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,-0.6,3,66,57,,2237,0,,,,2237,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6624 HR MIN TEMP (F): 5724 HR AVG TEMP (F): 62DEPART FROM NORMAL: -1  HEATING DEGREE DAYS:  3 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,545,1830,,
99999923272,2014-09-08T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,-1.7,4,64,57,,2237,0,,,,2237,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6424 HR MIN TEMP (F): 5724 HR AVG TEMP (F): 61DEPART FROM NORMAL: -2  HEATING DEGREE DAYS:  4 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,545,1829,,
99999923272,2014-09-09T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,-0.7,3,66,57,,2237,0,,,,2237,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6624 HR MIN TEMP (F): 5724 HR AVG TEMP (F): 62DEPART FROM NORMAL: -1  HEATING DEGREE DAYS:  3 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,546,1827,,
99999923272,2014-09-10T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,4,6.3,0,80,57,,2237,0,,,,2237,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 8024 HR MIN TEMP (F): 5724 HR AVG TEMP (F): 69DEPART FROM NORMAL:  6  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  4,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,547,1826,,
99999923272,2014-09-11T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,2,4.3,0,78,56,,2237,0,,,,2237,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7824 HR MIN TEMP (F): 5624 HR AVG TEMP (F): 67DEPART FROM NORMAL:  4  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  2,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,548,1824,,
99999923272,2014-09-12T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,-0.7,3,68,56,,2237,0,,,,2237,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6824 HR MIN TEMP (F): 5624 HR AVG TEMP (F): 62DEPART FROM NORMAL: -1  HEATING DEGREE DAYS:  3 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,549,1822,,
99999923272,2014-09-13T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,-0.7,3,68,56,,2237,0,,,,2237,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD19424 HR PRECIPITATION (IN): 0.00  24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6824 HR MIN TEMP (F): 5624 HR AVG TEMP (F): 62DEPART FROM NORMAL: -1  HEATING DEGREE DAYS:  3 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,550,1821,,
99999923272,2014-09-14T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,1.3,1,70,58,,,0,,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7024 HR MIN TEMP (F): 6124 HR AVG TEMP (F): 66DEPART FROM NORMAL:  3  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  1,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,551,1819,,
99999923272,2014-09-15T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,1,3.3,0,71,60,,2237,0,,,,2237,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7124 HR MIN TEMP (F): 6024 HR AVG TEMP (F): 66DEPART FROM NORMAL:  3  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  1,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,551,1818,,
99999923272,2014-09-16T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,3,5.3,0,75,60,,2237,0,,,,2237,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7524 HR MIN TEMP (F): 6024 HR AVG TEMP (F): 68DEPART FROM NORMAL:  5  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  3,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,552,1816,,
99999923272,2014-09-17T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,3,5.3,0,74,62,,2237,0,,,,2237,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7424 HR MIN TEMP (F): 6224 HR AVG TEMP (F): 68DEPART FROM NORMAL:  5  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  3,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,553,1815,,
99999923272,2014-09-18T04:59:00,FM-15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM-15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999923272,2014-09-18T05:59:00,FM-15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM-15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999923272,2014-09-18T06:59:00,FM-15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM-15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999923272,2014-09-18T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,3,5.3,0,74,62,,2237,0.04,,,,2237,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.04 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7424 HR MIN TEMP (F): 6224 HR AVG TEMP (F): 68DEPART FROM NORMAL:  5  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  3,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,554,1813,,
99999923272,2014-09-19T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,2.3,0,68,62,,2237,0,,,,2237,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6824 HR MIN TEMP (F): 6224 HR AVG TEMP (F): 65DEPART FROM NORMAL:  2  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,555,1812,,
99999923272,2014-09-20T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,1.3,1,66,61,,2237,0,,,,2237,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6624 HR MIN TEMP (F): 6124 HR AVG TEMP (F): 64DEPART FROM NORMAL:  1  HEATING DEGREE DAYS:  1 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,556,1810,,
99999923272,2014-09-21T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,2.3,0,67,62,,2237,0,,,,2237,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6724 HR MIN TEMP (F): 6224 HR AVG TEMP (F): 65DEPART FROM NORMAL:  2  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,557,1808,,
99999923272,2014-09-22T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,2,4.3,0,71,62,,2237,0,,,,2237,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7124 HR MIN TEMP (F): 6224 HR AVG TEMP (F): 67DEPART FROM NORMAL:  4  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  2,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,557,1807,,
99999923272,2014-09-23T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,1,3.3,0,70,61,,2237,0,,,,2237,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7024 HR MIN TEMP (F): 6124 HR AVG TEMP (F): 66DEPART FROM NORMAL:  3  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  1,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,558,1805,,
99999923272,2014-09-24T00:59:00,FM-15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM-15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999923272,2014-09-24T19:59:00,FM-15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM-15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999923272,2014-09-24T20:59:00,FM-15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM-15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999923272,2014-09-24T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,4,6.3,0,75,62,,2237,0.04,,,,2237,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.04 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7524 HR MIN TEMP (F): 6224 HR AVG TEMP (F): 69DEPART FROM NORMAL:  6  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  4,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,559,1804,,
99999923272,2014-09-25T00:59:00,FM-15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM-15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999923272,2014-09-25T02:59:00,FM-15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM-15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999923272,2014-09-25T03:59:00,FM-15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM-15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999923272,2014-09-25T04:59:00,FM-15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM-15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999923272,2014-09-25T05:59:00,FM-15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM-15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999923272,2014-09-25T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,2.3,0,71,58,,2237,0.47,,,,2237,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.47 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7124 HR MIN TEMP (F): 5824 HR AVG TEMP (F): 65DEPART FROM NORMAL:  2  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,600,1802,,
99999923272,2014-09-26T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,1,3.4,0,70,61,,2237,0,,,,2237,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7024 HR MIN TEMP (F): 6124 HR AVG TEMP (F): 66DEPART FROM NORMAL:  3  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  1,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,601,1801,,
99999923272,2014-09-27T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,2.4,0,70,60,,2237,0,,,,2237,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7024 HR MIN TEMP (F): 6024 HR AVG TEMP (F): 65DEPART FROM NORMAL:  2  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,602,1759,,
99999923272,2014-09-28T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,2.4,0,69,60,,2237,0,,,,2237,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6924 HR MIN TEMP (F): 6024 HR AVG TEMP (F): 65DEPART FROM NORMAL:  2  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,603,1758,,
99999923272,2014-09-29T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,-1.6,4,65,57,,2237,0,,,,2237,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6524 HR MIN TEMP (F): 5724 HR AVG TEMP (F): 61DEPART FROM NORMAL: -2  HEATING DEGREE DAYS:  4 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,603,1756,,
99999923272,2014-09-30T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,1.5,1,69,58,,2237,0,,,,2237,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6924 HR MIN TEMP (F): 5824 HR AVG TEMP (F): 64DEPART FROM NORMAL:  1  HEATING DEGREE DAYS:  1 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,604,1754,,
99999923272,2014-09-30T23:59:00,SOM  ,6,,,,,,,,,,,,84,22,,,,,,,,,,,,,,,,,,,,,,185,36,,,,,,,,,,,,,,,,,,,3,1,0,0,0,0,1.8,-8,-64,-0.3,4.1,,,0.5,24-25,,,,,,,,69.9,64.5,,,,59.2,,,,,,30,100,,SOM  ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999923272,2014-10-01T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,6,8.5,0,82,59,,2237,0,,,,2237,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 8224 HR MIN TEMP (F): 5924 HR AVG TEMP (F): 71DEPART FROM NORMAL:  8  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  6,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,605,1753,,
99999923272,2014-10-02T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,9,11.5,0,88,60,,2237,0,,,,2237,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 8824 HR MIN TEMP (F): 6024 HR AVG TEMP (F): 74DEPART FROM NORMAL: 11  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  9,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,606,1751,,
99999923272,2014-10-03T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,14,16.5,0,92,65,,2237,0,,,,2237,,,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 9224 HR MIN TEMP (F): 6524 HR AVG TEMP (F): 79DEPART FROM NORMAL: 17  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS: 14,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,607,1750,,
99999923272,2014-10-04T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,12,14.6,0,91,63,,2237,0,,,,2237,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 9124 HR MIN TEMP (F): 6324 HR AVG TEMP (F): 77DEPART FROM NORMAL: 15  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS: 12,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,608,1748,,
99999923272,2014-10-05T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,5,7.6,0,82,57,,2237,0,,,,2237,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 8224 HR MIN TEMP (F): 5724 HR AVG TEMP (F): 70DEPART FROM NORMAL:  8  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  5,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,609,1747,,
99999923272,2014-10-06T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,1.7,1,73,55,,2237,0,,,,2237,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7324 HR MIN TEMP (F): 5524 HR AVG TEMP (F): 64DEPART FROM NORMAL:  2  HEATING DEGREE DAYS:  1 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,610,1745,,
99999923272,2014-10-07T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,-1.3,4,66,55,,2237,0,,,,2237,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6624 HR MIN TEMP (F): 5524 HR AVG TEMP (F): 61DEPART FROM NORMAL: -1  HEATING DEGREE DAYS:  4 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,611,1744,,
99999923272,2014-10-08T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,-1.3,4,66,55,,2237,0,,,,2237,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6624 HR MIN TEMP (F): 5524 HR AVG TEMP (F): 61DEPART FROM NORMAL: -1  HEATING DEGREE DAYS:  4 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,611,1742,,
