"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72292023191","2014-01-01T00:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","38","53","0.00",,"+0.01","8","57","30.09","CLR:00","28.42","10.00","46","230",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10101/01/14 00:51:02 METAR KAVX 010851Z 23004KT 10SM CLR 12/03 A3012 RMK AO2 SLP189 T01170033 58005 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-01T01:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","19","58","0.00",,,,"22","30.08","CLR:00","28.42","10.00","42","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09601/01/14 01:51:02 METAR KAVX 010951Z 00000KT 10SM CLR 14/M07 A3012 RMK AO2 SLP186 T01441072 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-01T02:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","19","58","0.00",,,,"22","30.08","CLR:00","28.42","10.00","42","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09601/01/14 02:51:02 METAR KAVX 011051Z 00000KT 10SM CLR 14/M07 A3012 RMK AO2 SLP185 T01441072 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-01T03:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","23","56","0.00",,"+0.01","8","28","30.07","CLR:00","28.40","10.00","42","160",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11401/01/14 03:51:02 METAR KAVX 011151Z 16003KT 10SM CLR 13/M05 A3010 RMK AO2 SLP184 T01331050 10150 20106 58005 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-01T04:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","19","57","0.00",,,,"23","30.07","CLR:00","28.40","10.00","42","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09601/01/14 04:51:02 METAR KAVX 011251Z 00000KT 10SM CLR 14/M07 A3010 RMK AO2 SLP183 T01391072 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-01T05:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","23","56","0.00",,,,"28","30.08","CLR:00","28.40","10.00","42","110",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09601/01/14 05:51:02 METAR KAVX 011351Z 11003KT 10SM CLR 13/M05 A3010 RMK AO2 SLP185 T01331050 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-01T06:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","21","54","0.00",,"-0.00","3","28","30.09","CLR:00","28.41","10.00","41","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10201/01/14 06:51:02 METAR KAVX 011451Z 00000KT 10SM CLR 12/M06 A3011 RMK AO2 SLP189 T01221061 53001 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-01T07:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","22","59","0.00",,,,"24","30.09","CLR:00","28.42","10.00","43","040",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09601/01/14 07:51:02 METAR KAVX 011551Z 04003KT 10SM CLR 15/M06 A3012 RMK AO2 SLP191 T01501056 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-01T08:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","20","61","0.00",,,,"20","30.11","CLR:00","28.44","10.00","44","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09601/01/14 08:51:02 METAR KAVX 011651Z 00000KT 10SM CLR 16/M07 A3014 RMK AO2 SLP196 T01611067 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-01T09:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.15","24","64","0.00",,"-0.04","1","22","30.11","CLR:00","28.45","10.00","46","070",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11401/01/14 09:51:02 METAR KAVX 011751Z 07005KT 10SM CLR 18/M04 A3015 RMK AO2 SLP196 T01781044 10183 20117 51014 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-01T10:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","34","66","0.00",,,,"30","30.10","CLR:00","28.44","10.00","50","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09501/01/14 10:51:02 METAR KAVX 011851Z 00000KT 10SM CLR 19/01 A3014 RMK AO2 SLP192 T01890011 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-01T11:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","44","64","0.00",,,,"48","30.09","CLR:00","28.42","10.00","53","300",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09501/01/14 11:51:02 METAR KAVX 011951Z 30003KT 10SM CLR 18/07 A3012 RMK AO2 SLP188 T01780067 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-01T12:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10",,"64","0.00",,"+0.05","8",,"30.07","CLR:00","28.40","10.00",,"300",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10101/01/14 12:51:02 METAR KAVX 012051Z 30003KT 10SM CLR 18/09 A3010 RMK AO2 SLP183 T01780089 58016 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-01T13:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","46","68","0.00",,,,"45","30.04","CLR:00","28.39","10.00","56","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09501/01/14 13:51:02 METAR KAVX 012151Z 00000KT 10SM CLR 20/08 A3009 RMK AO2 SLP174 T02000078 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-01T14:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","32","68","0.00",,,,"26","30.04","CLR:00","28.38","10.00","51","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09501/01/14 14:51:02 METAR KAVX 012251Z VRB03KT 10SM CLR 20/00 A3008 RMK AO2 SLP172 T02000000 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-01T15:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","24","67","0.00",,"+0.01","5","20","30.04","CLR:00","28.38","10.00","48","360",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11401/01/14 15:51:02 METAR KAVX 012351Z 36003KT 10SM CLR 19/M04 A3008 RMK AO2 SLP174 T01941044 10211 20167 55005 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-01T16:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","19","65","0.00",,,,"17","30.04","CLR:00","28.38","10.00","45","040",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09601/01/14 16:51:01 METAR KAVX 020051Z 04004KT 10SM CLR 18/M07 A3008 RMK AO2 SLP174 T01831072 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-01T17:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","9s","67","0.00",,,,"10","30.05","CLR:00","28.39","10.00","44","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09601/01/14 17:51:01 METAR KAVX 020151Z 00000KT 10SM CLR 19/M13 A3009 RMK AO2 SLP176 T01941128 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-01T18:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","13","65","0.00",,"-0.01","3","13","30.07","CLR:00","28.40","10.00","44","040",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10201/01/14 18:51:01 METAR KAVX 020251Z 04005KT 10SM CLR 18/M11 A3010 RMK AO2 SLP182 T01831106 53005 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-01T19:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11",,"66","0.00",,,,,"30.06","CLR:00","28.41","10.00",,"040",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09601/01/14 19:51:02 METAR KAVX 020351Z 04005KT 10SM CLR 19/M12 A3011 RMK AO2 SLP181 T01891122 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-01T20:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","26","66","0.00",,,,"22","30.06","CLR:00","28.41","10.00","48","070",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09601/01/14 20:51:02 METAR KAVX 020451Z 07006KT 10SM CLR 19/M03 A3011 RMK AO2 SLP181 T01891033 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-01T21:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","21","65","0.00",,"-0.02","1","19","30.07","CLR:00","28.42","10.00","46","060",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11401/01/14 21:51:02 METAR KAVX 020551Z 06006KT 10SM CLR 18/M06 A3012 RMK AO2 SLP182 T01831061 10200 20178 51006 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-01T22:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","19","66","0.00",,,,"16","30.06","CLR:00","28.42","10.00","46","060",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09801/01/14 22:51:02 METAR KAVX 020651Z 06008KT 10SM CLR 19/M07 A3012 RMK AO2 SLP181 T01891072 TSNO $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-01T23:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","19","65","0.00",,,,"17","30.07","CLR:00","28.42","10.00","45","020",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10801/01/14 23:51:02 METAR KAVX 020751Z 02006KT 10SM CLR 18/M07 A3012 RMK AO2 SLP182 T01831072 402110106 TSNO $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-01T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"61",,,"28.41",,"3.4","0","6.2","4","70","51","030","13","0.00",,,"070","12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73024 HR PRECIPITATION (IN):0.00  24 HR MAX TEMP (F):70 24 HR MAX TEMP TIME (LST):1514 24 HR MIN TEMP (F):51 24 HR MIN TEMP TIME (LST):0029 AVERAGE STATION PRESSURE:28.410 MINIMUM SEA LEVEL PRESSURE:30.03 TIME OF OCCURRENCE:1514 PEAK WIND SPEED (MPH):13  PEAK WIND DIR (DEG):30  PEAK WIND TIME (LST):2326  FASTEST 2MIN SPEED (MPH):12 FASTEST 2MIN DIR (DEG):70  FASTEST 2MIN TIME (LST):2115 AVERAGE WIND SPEED (MPH):3.4  24 HR AVG TEMP (F):61 HEATING DEGREE DAYS:4   COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):70  LATEST NIGHT MIN TEMP(1900-0800 LST):51 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0658","1657",,
"72292023191","2014-01-02T00:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","21","65","0.00",,"+0.00","8","19","30.06","CLR:00","28.42","10.00","46","360",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10401/02/14 00:51:02 METAR KAVX 020851Z 36006KT 10SM CLR 18/M06 A3012 RMK AO2 SLP181 T01831061 58000 TSNO $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-02T01:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","23","64","0.00",,,,"21","30.06","CLR:00","28.42","10.00","46","010",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09801/02/14 01:51:02 METAR KAVX 020951Z 01006KT 10SM CLR 18/M05 A3012 RMK AO2 SLP181 T01781050 TSNO $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-02T02:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","25","65","0.00",,,,"22","30.06","CLR:00","28.41","10.00","47","360",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09801/02/14 02:51:02 METAR KAVX 021051Z 36006KT 10SM CLR 18/M04 A3011 RMK AO2 SLP178 T01831039 TSNO $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-02T03:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","21","66","0.00",,"+0.02","8","18","30.04","CLR:00","28.40","10.00","46","030",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11601/02/14 03:51:02 METAR KAVX 021151Z 03006KT 10SM CLR 19/M06 A3010 RMK AO2 SLP173 T01891061 10194 20172 58006 TSNO $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-02T04:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","22","61","0.00",,,,"22","30.05","CLR:00","28.40","10.00","44","050",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09801/02/14 04:51:02 METAR KAVX 021251Z 05007KT 10SM CLR 16/M06 A3010 RMK AO2 SLP177 T01611056 TSNO $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-02T05:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","18","63","0.00",,,,"17","30.05","CLR:00","28.40","10.00","44","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09801/02/14 05:51:02 METAR KAVX 021351Z 00000KT 10SM CLR 17/M08 A3010 RMK AO2 SLP175 T01721078 TSNO $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-02T06:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","17","66","0.00",,"-0.01","3","15","30.05","CLR:00","28.41","10.00","45","150",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10401/02/14 06:51:02 METAR KAVX 021451Z 15004KT 10SM CLR 19/M08 A3011 RMK AO2 SLP176 T01891083 53002 TSNO $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-02T07:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","18","68","0.00",,,,"15","30.06","CLR:00","28.42","10.00","47","140",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09801/02/14 07:51:02 METAR KAVX 021551Z 14005KT 10SM CLR 20/M08 A3012 RMK AO2 SLP180 T02001078 TSNO $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-02T08:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","19","71","0.00",,,,"14","30.06","CLR:00","28.43","10.00","48","130",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09801/02/14 08:51:02 METAR KAVX 021651Z 13005KT 10SM CLR 22/M07 A3013 RMK AO2 SLP180 T02171072 TSNO $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-02T09:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","20","73","0.00",,"-0.03","1","13","30.07","CLR:00","28.44","10.00","49","140",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11601/02/14 09:51:02 METAR KAVX 021751Z 14008KT 10SM CLR 23/M07 A3014 RMK AO2 SLP183 T02281067 10228 20161 51010 TSNO $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-02T10:23:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","21","73",,"HZ:7 |FU |HZ",,,"14",,"CLR:00","28.44","2.00","50","130",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08301/02/14 10:23:02 SPECI KAVX 021823Z 13007KT 2SM HZ CLR 23/M06 A3014 RMK AO2 TSNO $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-02T10:33:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","21","75",,,,,"13",,"CLR:00","28.43","10.00","51","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08101/02/14 10:33:02 SPECI KAVX 021833Z VRB04KT 10SM CLR 24/M06 A3013 RMK AO2 TSNO $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-02T10:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","25","76","0.00",,,,"15","30.06","CLR:00","28.43","10.00","52","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09801/02/14 10:51:02 METAR KAVX 021851Z 00000KT 10SM CLR 24/M04 A3013 RMK AO2 SLP178 T02441039 TSNO $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-02T11:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","33","71","0.00",,,,"25","30.03","CLR:00","28.40","10.00","52","290",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09701/02/14 11:51:02 METAR KAVX 021951Z 29004KT 10SM CLR 22/01 A3010 RMK AO2 SLP171 T02170006 TSNO $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-02T12:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","30","72","0.00",,"+0.06","8","21","30.01","CLR:00","28.37","10.00","52","260",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10401/02/14 12:51:02 METAR KAVX 022051Z 26005KT 10SM CLR 22/M01 A3007 RMK AO2 SLP161 T02221011 58021 TSNO $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-02T13:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","27","71","0.00",,,,"19","29.99","CLR:00","28.35","10.00","50","240",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09801/02/14 13:51:02 METAR KAVX 022151Z 24005KT 10SM CLR 22/M03 A3005 RMK AO2 SLP155 T02171028 TSNO $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-02T14:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","21","71","0.00",,,,"15","29.99","CLR:00","28.35","10.00","49","250",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09801/02/14 14:51:02 METAR KAVX 022251Z 25006KT 10SM CLR 22/M06 A3005 RMK AO2 SLP156 T02171061 TSNO $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-02T15:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","20","70","0.00",,"+0.02","6","15","29.98","CLR:00","28.35","10.00","48","260",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11601/02/14 15:51:02 METAR KAVX 022351Z 26004KT 10SM CLR 21/M07 A3005 RMK AO2 SLP154 T02111067 10244 20211 56007 TSNO $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-02T16:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","20","68","0.00",,,,"16","29.99","CLR:00","28.35","10.00","47","240",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09801/02/14 16:51:01 METAR KAVX 030051Z 24003KT 10SM CLR 20/M07 A3005 RMK AO2 SLP157 T02001067 TSNO $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-02T17:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","17","69","0.00",,,,"14","29.99","CLR:00","28.35","10.00","47","290",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09801/02/14 17:51:01 METAR KAVX 030151Z 29003KT 10SM CLR 21/M08 A3005 RMK AO2 SLP156 T02061083 TSNO $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2014-01-02T18:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","18","66","0.00",,"-0.01","3","16","30.00","CLR:00","28.35","10.00","46","250",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10401/02/14 18:51:01 METAR KAVX 030251Z 25007KT 10SM CLR 19/M08 A3005 RMK AO2 SLP158 T01891078 53002 TSNO $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
